HUC8	AreaSqKm	States	Name
16030009	3613.85000000000	UT	Sevier_Lake
14030004	2395.30000000000	CO	Lower_Dolores
14050007	7064.72000000000	"CO,UT"	Lower_White
14080203	3030.54000000000	"CO,UT"	Montezuma
14040106	6480.18000000000	"CO,UT,WY"	Upper_Green-Flaming_Gorge_Reservoir
16010202	3323.46000000000	ID	Middle_Bear
16010204	3241.36000000000	"ID,UT"	Lower_Bear-Malad
16020309	5852.70000000000	"ID,UT"	Curlew_Valley
16020306	14193.22000000000	"UT,NV"	Southern_Great_Salt_Lake_Desert
16020308	11817.09000000000	"NV,UT"	Northern_Great_Salt_Lake_Desert
16030006	8537.52000000000	"UT,NV"	Escalante_Desert
14040107	7105.93000000000	"WY,UT"	Blacks_Fork
02040304	1927.42000000000	VA	Eastern_Lower_Delmarva
02070005	4330.12000000000	VA	South_Fork_Shenandoah
02070006	2634.55000000000	VA	North_Fork_Shenandoah
02080102	1738.78000000000	VA	Great_Wicomico-Piankatank
02080103	4031.94000000000	VA	Rapidan-Upper_Rappahannock
02080104	2993.83000000000	VA	Lower_Rappahannock
02080105	2359.33000000000	VA	Mattaponi
02080106	3812.11000000000	VA	Pamunkey
02080107	755.94000000000	VA	York
02080108	594.88000000000	VA	Lynnhaven-Poquoson
02080201	5721.16000000000	VA	Upper_James
02080202	2170.77000000000	VA	Maury
02080203	5240.16000000000	VA	Middle_James-Buffalo
02080204	1989.36000000000	VA	Rivanna
02080205	2447.25000000000	VA	Middle_James-Willis
02080206	3733.06000000000	VA	Lower_James
02080207	4170.59000000000	VA	Appomattox
02080208	1308.37000000000	VA	Hampton_Roads
03010101	5674.52000000000	VA	Upper_Roanoke
03010105	1545.59000000000	VA	Banister
05070202	3019.61000000000	"VA,KY"	Upper_Levisa
02070008	3069.85000000000	"VA,MD"	Middle_Potomac-Catoctin
02080111	2397.29000000000	"MD,DE,VA"	Pokomoke-Western_Lower_Delmarva
02070010	3300.45000000000	"DC,MD,VA"	Middle_Potomac-Anacostia-Occoquan
03010201	4460.17000000000	"VA,NC"	Nottoway
03010202	1916.93000000000	"VA,NC"	Blackwater
06010101	1851.68000000000	"TN,VA"	North_Fork_Holston
02070007	811.02000000000	VA	Shenandoah
05050002	4230.99000000000	"WV,VA"	Middle_New
01080105	1843.75000000000	VT	White
04150402	2442.78000000000	VT	Otter_Creek
04150403	2753.76000000000	VT	Winooski_River
04150405	1868.16000000000	VT	Lamoille_River
04150407	2215.72000000000	"CN,VT"	Missiquoi_River
04150500	7993.49000000000	"VT,CN"	St._Francois_River
01080102	1305.61000000000	"VT,NH"	Passumpsic
04030101	4214.69000000000	WI	Manitowoc-Sheboygan
04030102	1809.72000000000	WI	Door-Kewaunee
04030103	798.03000000000	WI	Duck-Pensaukee
04030104	2488.64000000000	WI	Oconto
04030105	3158.43000000000	WI	Peshtigo
04030201	4196.21000000000	WI	Upper_Fox
04030202	9649.88000000000	WI	Wolf
04030203	1517.37000000000	WI	Lake_Winnebago
04030204	1671.26000000000	WI	Lower_Fox
04040003	2276.46000000000	WI	Milwaukee
07040005	1888.87000000000	WI	Trempealeau
07040007	5894.35000000000	WI	Black
07050003	1915.03000000000	WI	South_Fork_Flambeau
07050004	2212.98000000000	WI	Jump
07050005	5334.74000000000	WI	Lower_Chippewa
07050006	2288.98000000000	WI	Eau_Claire
07050007	4897.30000000000	WI	Red_Cedar
07070002	7043.10000000000	WI	Lake_Dubay
07070003	8415.80000000000	WI	Castle_Rock
07070004	1697.33000000000	WI	Baraboo
07070005	6116.25000000000	"WI,IA"	Lower_Wisconsin
07090001	4820.03000000000	WI	Upper_Rock
07090002	4743.17000000000	"WI,IL"	Middle_Rock
07030005	6774.30000000000	"WI,MN"	Lower_St._Croix
02070001	3558.56000000000	"WV,VA"	South_Branch_Potomac
05020002	2280.16000000000	WV	West_Fork
05030203	5981.43000000000	WV	Little_Kanawha
05050003	4260.28000000000	WV	Greenbrier
05050004	1791.05000000000	WV	Lower_New
05050005	3679.87000000000	WV	Gauley
05050006	1344.19000000000	WV	Upper_Kanawha
05050007	3970.88000000000	WV	Elk
05050009	2311.18000000000	WV	Coal
14050006	2370.98000000000	CO	Piceance-Yellow
14080102	1752.12000000000	CO	Piedra
10250003	6989.98000000000	"CO,KS"	South_Fork_Republican
10250012	1947.23000000000	"CO,KS"	South_Fork_Beaver
10260002	1890.67000000000	"CO,KS"	North_Fork_Smoky_Hill
11040003	2568.17000000000	"CO,KS"	North_Fork_Cimarron
11040005	4935.15000000000	"CO,KS"	Bear
10190016	3455.35000000000	"CO,NE"	Lower_Lodgepole
11020010	8928.03000000000	CO	Purgatoire
14080107	2082.26000000000	CO	Mancos
14030001	3771.48000000000	"CO,UT"	Westwater_Canyon
14080202	1860.53000000000	CO	McElmo
10180002	7665.25000000000	"CO,WY"	Upper_North_Platte
10180010	5885.07000000000	"CO,WY"	Upper_Laramie
10190009	3597.50000000000	"CO,WY"	Crow
14050003	7929.59000000000	"CO,WY"	Little_Snake
10190015	3062.42000000000	"WY,NE,CO"	Upper_Lodgepole
01080207	1571.42000000000	CT	Farmington
01100002	1362.96000000000	CT	Shetucket
01100003	851.15000000000	CT	Thames
01100004	1222.34000000000	CT	Quinnipiac
01080205	2809.28000000000	"CT,MA"	Lower_Connecticut
01080206	1343.56000000000	"MA,CT"	Westfield
01100001	1913.17000000000	CT	Quinebaug
01100006	902.68000000000	CT	Saugatuck
01100005	5049.49000000000	"CT,NY,MA"	Housatonic
02030203	3082.19000000000	"CT,NY,RI"	Long_Island_Sound
02040207	1966.68000000000	DE	Broadkill-Smyrna
02040204	1073.52000000000	"DE,NJ"	Delaware_Bay
02040205	1949.65000000000	"DE,PA"	Brandywine-Christina
03070205	1109.48000000000	FL	Nassau
03080101	10208.97000000000	FL	Upper_St._Johns
03080102	7189.41000000000	FL	Oklawaha
03080103	7206.13000000000	FL	Lower_St._Johns
03080201	1769.55000000000	FL	Daytona-St._Augustine
03080202	1836.80000000000	FL	Cape_Canaveral
03080203	1260.03000000000	FL	Vero_Beach
03090101	7672.70000000000	FL	Kissimmee
03090102	792.21000000000	FL	Northern_Okeechobee_Inflow
03090103	2082.87000000000	FL	Western_Okeechobee_Inflow
03090201	2241.40000000000	FL	Lake_Okeechobee
03090202	11449.41000000000	FL	Everglades
03090203	2729.17000000000	FL	Florida_Bay-Florida_Keys
03090204	7375.65000000000	FL	Big_Cypress_Swamp
03090205	3632.66000000000	FL	Caloosahatchee
03090206	8096.47000000000	FL	Florida_Southeast_Coast
03100101	6063.17000000000	FL	Peace
03100102	1557.25000000000	FL	Myakka
03100103	1570.06000000000	FL	Charlotte_Harbor
03100201	1035.16000000000	FL	Sarasota_Bay
03100202	943.64000000000	FL	Manatee
03100203	586.56000000000	FL	Little_Manatee
03100204	1091.26000000000	FL	Alafia
03100205	1698.63000000000	FL	Hillsborough
03100206	2263.81000000000	FL	Tampa_Bay
03100207	3039.81000000000	FL	Crystal-Pithlachascotee
03100208	5392.69000000000	FL	Withlacoochee
03110101	2333.96000000000	FL	Waccasassa
03110102	4814.21000000000	FL	Econfina-Steinhatchee
03110205	4092.25000000000	FL	Lower_Suwannee
03110206	3579.97000000000	FL	Santa_Fe
03120003	4039.87000000000	FL	Lower_Ochlockonee
03130011	2902.01000000000	FL	Apalachicola
03130013	1333.40000000000	FL	New
03130014	695.35000000000	FL	Apalachicola_Bay
03140101	3663.34000000000	FL	St._Andrew-St._Joseph_Bays
03140102	1791.80000000000	FL	Choctawhatchee_Bay
03140105	1424.20000000000	FL	Pensacola_Bay
03130012	3355.06000000000	"AL,FL"	Chipola
03140103	3559.70000000000	"AL,FL"	Yellow
03140104	2239.18000000000	"AL,FL"	Blackwater
03140202	4027.74000000000	AL	Pea
03140203	4037.46000000000	"AL,FL"	Lower_Choctawhatchee
03140305	1966.84000000000	"AL,FL"	Escambia
03130004	3228.47000000000	AL	Lower_Chattahoochee
03070204	4097.78000000000	"FL,GA"	St._Marys
03110103	2469.93000000000	"FL,GA"	Aucilla
03110201	6849.74000000000	"FL,GA"	Upper_Suwannee
03110202	4665.88000000000	"FL,GA"	Alapaha
03110203	3907.59000000000	"FL,GA"	Withlacoochee
03120001	3062.64000000000	"FL,GA"	Apalachee_Bay-St._Marks
03060104	3894.75000000000	GA	Broad
03060105	1988.89000000000	GA	Little
05070101	2433.99000000000	WV	Upper_Guyandotte
05070102	1916.94000000000	WV	Lower_Guyandotte
05090102	1145.61000000000	WV	Twelvepole
05030201	4700.52000000000	"WV,OH"	Little_Muskingum-Middle_Island
05030202	3669.66000000000	"WV,OH"	Upper_Ohio-Shade
05090101	3778.79000000000	"OH,WV"	Raccoon-Symmes
05020003	1200.86000000000	"PA,WV"	Upper_Monongahela
05020004	3683.44000000000	"PA,WV,MD"	Cheat
05070201	3845.76000000000	"WV,KY"	Tug
02070003	3062.03000000000	"MD,PA,WV,VA"	Cacapon-Town
02070004	5559.40000000000	"VA,WV,MD,PA"	Conococheague-Opequon
10080001	6602.26000000000	WY	Upper_Wind
10080002	2888.85000000000	WY	Little_Wind
10080003	2080.75000000000	WY	Popo_Agie
10080006	2217.22000000000	WY	Badwater
10080007	8994.26000000000	WY	Upper_Bighorn
10080008	5212.62000000000	WY	Nowood
10080009	2977.53000000000	WY	Greybull
10080011	1128.91000000000	WY	Dry
10080012	2211.33000000000	WY	North_Fork_Shoshone
10080013	1685.09000000000	WY	South_Fork_Shoshone
10090201	2541.81000000000	WY	Middle_Fork_Powder
10090202	6494.87000000000	WY	Upper_Powder
10090203	3151.14000000000	WY	South_Fork_Powder
10090204	2089.21000000000	WY	Salt
10090205	2473.81000000000	WY	Crazy_Woman
10090206	2988.93000000000	WY	Clear
10120101	2692.35000000000	WY	Antelope
10120102	1280.91000000000	WY	Dry_Fork_Cheyenne
10120103	3721.35000000000	WY	Upper_Cheyenne
10120104	2815.53000000000	WY	Lance
10120105	2597.61000000000	WY	Lightning
10180003	2669.30000000000	WY	Pathfinder-Seminoe_Reservoirs
10180004	3733.38000000000	WY	Medicine_Bow
10180005	2650.47000000000	WY	Little_Medicine_Bow
10180006	7513.69000000000	WY	Sweetwater
10180007	8996.25000000000	WY	Middle_North_Platte-Casper
10180008	5510.22000000000	WY	Glendo_Reservoir
10180011	6046.41000000000	WY	Lower_Laramie
14040101	7617.94000000000	WY	Upper_Green
14040102	3247.40000000000	WY	New_Fork
14040103	3919.54000000000	WY	Upper_Green-Slate
14040104	4644.94000000000	WY	Big_Sandy
14040105	5773.53000000000	WY	Bitter
14040200	9947.31000000000	WY	Great_Divide_Closed_Basin
14050004	2607.38000000000	WY	Muddy
10070001	6714.66000000000	"MT,WY"	Yellowstone_Headwaters
10070006	7232.03000000000	"MT,WY"	Clarks_Fork_Yellowstone
10080010	4666.36000000000	"MT,WY"	Big_Horn_Lake
10080014	3845.41000000000	"MT,WY"	Shoshone
10090101	6562.27000000000	"MT,WY"	Upper_Tongue
10090208	5248.96000000000	"MT,WY"	Little_Powder
10110201	8993.65000000000	"MT,WY"	Upper_Little_Missouri
10180012	4413.15000000000	"NE,WY"	Horse
10120201	7607.43000000000	"SD,WY"	Upper_Belle_Fourche
14040108	2500.13000000000	"UT,WY"	Muddy
17100309	1995.26000000000	OR	Applegate
17100311	2563.88000000000	"CA,OR"	Illinois
17100312	2007.63000000000	"CA,OR"	Chetco
17110001	1621.86000000000	CN	Sumas_River
17120007	4909.02000000000	"NV,OR,CA"	Warner_Lakes
17120008	7713.35000000000	"NV,OR"	Guano
17100201	818.87000000000	OR	Necanicum
17100202	2213.54000000000	OR	Nehalem
17100203	2951.22000000000	OR	Wilson-Trusk-Nestuccu
17100204	2270.43000000000	OR	Siletz-Yaquina
17100205	2173.04000000000	OR	Alsea
17100206	2007.91000000000	OR	Siuslaw
17100207	533.80000000000	OR	Siltcoos
17100301	3558.42000000000	OR	North_Umpqua
17100302	4665.86000000000	OR	South_Umpqua
17100303	3921.40000000000	OR	Umpqua
17100304	2331.88000000000	OR	Coos
17100305	2737.21000000000	OR	Coquille
17100306	1949.89000000000	OR	Sixes
17100307	4183.05000000000	OR	Upper_Rogue
17100308	2284.46000000000	OR	Middle_Rogue
17100310	2348.77000000000	OR	Lower_Rogue
17120001	3761.88000000000	OR	Harney-Malheur_Lakes
17120002	3414.34000000000	OR	Silvies
17120003	2045.47000000000	OR	Donner_und_Blitzen
17120004	4361.21000000000	OR	Silver
17120005	10708.36000000000	OR	Summer_Lake
17120006	2670.81000000000	OR	Lake_Abert
17120009	5558.30000000000	"OR,NV"	Alvord_Lake
17100101	3907.22000000000	WA	Hoh-Quillayute
17100102	3530.93000000000	WA	Queets-Quinault
17100104	2118.55000000000	WA	Lower_Chehalis
17100105	1520.73000000000	WA	Grays_Harbor
17100106	3284.85000000000	WA	Willapa_Bay
17110004	2639.25000000000	"CN,WA"	Nooksack
17110006	1896.85000000000	WA	Sauk
17110007	1172.40000000000	WA	Lower_Skagit
17110008	1818.76000000000	WA	Stillaguamish
17110010	1797.19000000000	WA	Snoqualmie
17110011	755.25000000000	WA	Snohomish
17110012	1572.01000000000	WA	Lake_Washington
17110013	1257.91000000000	WA	Duwamish
17110014	2550.65000000000	WA	Puyallup
03060108	2197.11000000000	GA	Brier
03060201	4753.39000000000	GA	Upper_Ogeechee
03060202	3069.94000000000	GA	Lower_Ogeechee
03060203	3592.21000000000	GA	Canoochee
03060204	3956.99000000000	GA	Ogeechee_Coastal
03070101	7553.91000000000	GA	Upper_Oconee
03070102	6244.27000000000	GA	Lower_Oconee
03070103	7708.77000000000	GA	Upper_Ocmulgee
03070104	6024.31000000000	GA	Lower_Ocmulgee
03070105	2082.68000000000	GA	Little_Ocmulgee
03070106	4305.26000000000	GA	Altamaha
03070107	3482.80000000000	GA	Ohoopee
03070201	6699.30000000000	GA	Satilla
03070202	2060.52000000000	GA	Little_Satilla
03110204	2310.68000000000	GA	Little
03120002	2403.93000000000	GA	Upper_Ochlockonee
03130001	4111.14000000000	GA	Upper_Chattahoochee
03130005	6822.46000000000	GA	Upper_Flint
03130006	4040.48000000000	GA	Middle_Flint
03130007	2856.56000000000	GA	Kinchafoonee-Muckalee
03130008	3306.26000000000	GA	Lower_Flint
03130009	2865.30000000000	GA	Ichawaynochaway
03130010	2047.82000000000	GA	Spring
03150101	1887.41000000000	GA	Conasauga
03150102	2235.93000000000	GA	Coosawattee
03150103	1456.46000000000	GA	Oostanaula
03150104	4830.71000000000	GA	Etowah
06020003	1657.47000000000	GA	Ocoee
06020001	4833.62000000000	"AL,GA,TN"	Middle_Tennessee-Chickamauga
03070203	2468.50000000000	"GA,FL"	Cumberland-St._Simons
06020002	5326.36000000000	"GA,NC,TN"	Hiwassee
03060109	2602.56000000000	GA	Lower_Savannah
22010000	1477.14000000000	GU	Guam
20010000	10458.71000000000	HI	Hawaii
20020000	1887.69000000000	HI	Maui
20030000	115.53000000000	HI	Kahoolawe
20040000	365.41000000000	HI	Lanai
20050000	697.18000000000	HI	Molokai
20060000	1545.98000000000	HI	Oahu
20070000	1436.73000000000	HI	Kauai
20080000	186.36000000000	HI	Niihau
07060002	2587.85000000000	IA	Upper_Iowa
07060004	4387.16000000000	IA	Turkey
07060006	4843.94000000000	IA	Maquoketa
07080102	4060.37000000000	IA	Upper_Wapsipinicon
07080103	2541.78000000000	IA	Lower_Wapsipinicon
07080105	4774.63000000000	IA	South_Skunk
07080106	2259.56000000000	IA	North_Skunk
07080107	4231.04000000000	IA	Skunk
07080203	1782.75000000000	IA	Winnebago
07080204	2230.24000000000	IA	West_Fork_Cedar
07080205	6259.45000000000	IA	Middle_Cedar
07080206	2845.91000000000	IA	Lower_Cedar
07080207	3770.90000000000	IA	Upper_Iowa
07080208	4292.27000000000	IA	Middle_Iowa
07080209	4366.05000000000	IA	Lower_Iowa
07100002	2786.49000000000	IA	Upper_Des_Moines
07100003	3383.22000000000	IA	East_Fork_Des_Moines
07100004	4468.80000000000	IA	Middle_Des_Moines
07100005	2352.81000000000	IA	Boone
07100006	6399.41000000000	IA	North_Raccoon
07100007	2944.43000000000	IA	South_Raccoon
07100008	6326.16000000000	IA	Lake_Red_Rock
07100009	5546.84000000000	IA	Lower_Des_Moines
10230002	2372.23000000000	IA	Floyd
10230003	7334.55000000000	IA	Little_Sioux
10230004	2502.45000000000	IA	Monona-Harrison_Ditch
10230005	1916.35000000000	IA	Maple
10230007	3081.90000000000	IA	Boyer
10240002	4277.37000000000	IA	West_Nishnabotna
10240003	2975.13000000000	IA	East_Nishnabotna
10240009	2059.06000000000	IA	West_Nodaway
07060005	3849.70000000000	"IA,IL"	Apple-Plum
07020009	4054.35000000000	"IA,MN"	Blue_Earth
07080201	4361.20000000000	"IA,MN"	Upper_Cedar
07080202	2797.16000000000	IA	Shell_Rock
10170204	4350.50000000000	"IA,MN"	Rock
10240004	453.32000000000	"IA,MO"	Nishnabotna
10240013	2011.42000000000	"IA,MO"	One_Hundred_and_Two
10280102	5700.82000000000	"IA,MO"	Thompson
10230001	4166.62000000000	"IA,NE"	Blackbird-Soldier
10230006	2884.74000000000	"IA,NE"	Big_Papillion-Mosquito
10170203	8856.40000000000	"IA,MN,SD"	Lower_Big_Sioux
07060003	2898.25000000000	"IA,WI"	Grant-Little_Maquoketa
16010201	3282.36000000000	ID	Bear_Lake
16010102	2123.44000000000	"ID,WY"	Central_Bear
05120109	3708.34000000000	IL	Vermilion
05120112	6308.68000000000	IL	Embarras
05120114	5547.69000000000	IL	Little_Wabash
05120115	2750.72000000000	IL	Skillet
05140204	3049.28000000000	IL	Saline
07090006	3250.03000000000	IL	Kishwaukee
07090007	2923.58000000000	IL	Green
07120005	2606.43000000000	IL	Upper_Illinois
07120007	2857.01000000000	IL	Lower_Fox
07130001	5075.82000000000	IL	Lower_Illinois-Senachwine_Lake
07130002	3452.78000000000	IL	Vermilion
07130003	4202.70000000000	IL	Lower_Illinois-Lake_Chautauqua
07130005	4831.13000000000	IL	Spoon
07130006	3732.10000000000	IL	Upper_Sangamon
07130007	3029.54000000000	IL	South_Fork_Sangamon
17110015	1993.99000000000	WA	Nisqually
17110016	442.17000000000	WA	Deschutes
17110017	634.46000000000	WA	Skokomish
17110018	2459.07000000000	WA	Hood_Canal
17110019	6353.55000000000	WA	Puget_Sound
17110002	2866.83000000000	"CN,WA"	Strait_of_Georgia
17110003	3130.08000000000	"CN,WA"	San_Juan_Islands
17110005	5206.88000000000	"CN,WA"	Upper_Skagit
17110020	4233.56000000000	"WA,CN"	Dungeness-Elwha
17110021	6393.73000000000	"WA,CN"	Crescent-Hoko
17010106	4414.76000000000	CN	Elk
17010301	2322.03000000000	ID	Upper_Coeur_d'Alene
17010302	774.41000000000	ID	South_Fork_Coeur_d'Alene
17010303	1707.21000000000	ID	Coeur_d'Alene_Lake
17010304	4780.72000000000	ID	St._Joe
17040104	2358.04000000000	ID	Palisades
17040201	1458.28000000000	ID	Idaho_Falls
17040202	2838.31000000000	ID	Upper_Henrys
17040203	2915.39000000000	ID	Lower_Henrys
17040205	1794.43000000000	ID	Willow
17040206	5592.98000000000	ID	American_Falls
17040207	3290.30000000000	ID	Blackfoot
17040208	4344.00000000000	ID	Portneuf
17040209	8702.40000000000	ID	Lake_Walcott
17040212	6602.13000000000	ID	Upper_Snake-Rock
17040214	3288.95000000000	ID	Beaver-Camas
17040215	3006.29000000000	ID	Medicine_Lodge
17040216	1573.56000000000	ID	Birch
17040217	2495.88000000000	ID	Little_Lost
17040218	6354.82000000000	ID	Big_Lost
17040219	3713.99000000000	ID	Big_Wood
17040220	1779.72000000000	ID	Camas
17040221	3163.83000000000	ID	Little_Wood
17050101	5392.19000000000	ID	C.J._Strike_Reservoir
17050111	1967.92000000000	ID	North_and_Middle_Forks_Boise
17050112	1608.32000000000	ID	Boise-Mores
17050113	3383.57000000000	ID	South_Fork_Boise
17050114	3440.78000000000	ID	Lower_Boise
17050120	2124.11000000000	ID	South_Fork_Payette
17050121	877.76000000000	ID	Middle_Fork_Payette
17050122	3171.15000000000	ID	Payette
17050123	2402.44000000000	ID	North_Fork_Payette
17050124	4363.59000000000	ID	Weiser
17060201	6279.46000000000	ID	Upper_Salmon
17060202	2150.78000000000	ID	Pahsimeroi
17060203	4718.47000000000	ID	Middle_Salmon-Panther
17060204	3267.10000000000	ID	Lemhi
17060205	3889.57000000000	ID	Upper_Middle_Fork_Salmon
17060206	3562.59000000000	ID	Lower_Middle_Fork_Salmon
17060207	4435.67000000000	ID	Middle_Salmon-Chamberlain
17060208	3393.69000000000	ID	South_Fork_Salmon
17060209	3056.80000000000	ID	Lower_Salmon
17060210	1493.84000000000	ID	Little_Salmon
17060301	2548.96000000000	ID	Upper_Selway
17060302	2659.14000000000	ID	Lower_Selway
17060303	3060.21000000000	ID	Lochsa
17060304	565.55000000000	ID	Middle_Fork_Clearwater
17060305	3052.41000000000	ID	South_Fork_Clearwater
17060306	6101.99000000000	ID	Clearwater
17060307	3358.12000000000	ID	Upper_North_Fork_Clearwater
17060308	2971.73000000000	ID	Lower_North_Fork_Clearwater
17010104	9700.09000000000	"CN,ID,MT"	Lower_Kootenai
17010105	2031.67000000000	CN	Moyie
17040211	2795.90000000000	ID	Goose
17050103	6065.17000000000	"ID,OR"	Middle_Snake-Succor
17050107	3872.34000000000	"ID,OR"	Middle_Owyhee
17050108	3385.37000000000	"OR,ID"	Jordan
17050115	751.54000000000	"ID,OR"	Middle_Snake-Payette
17060101	1402.23000000000	"ID,OR"	Hells_Canyon
17010214	3141.11000000000	ID	Pend_Oreille_Lake
17010215	2541.21000000000	"ID,CN"	Priest
17010306	1793.52000000000	"ID,WA"	Hangman
17040105	2308.83000000000	"ID,WY"	Salt
17040204	2885.92000000000	ID	Teton
17010102	2182.97000000000	MT	Fisher
17010201	4856.24000000000	MT	Upper_Clark_Fork
17010202	4712.86000000000	MT	Flint-Rock
17010203	5990.08000000000	MT	Blackfoot
17010204	5140.05000000000	MT	Middle_Clark_Fork
17010205	7401.69000000000	MT	Bitterroot
17010207	2939.43000000000	MT	Middle_Fork_Flathead
17010208	3084.46000000000	MT	Flathead_Lake
17010209	4340.52000000000	MT	South_Fork_Flathead
17010210	2018.38000000000	MT	Stillwater
17010211	1888.10000000000	MT	Swan
17010212	5202.81000000000	MT	Lower_Flathead
17010103	2050.60000000000	"CN,MT,ID"	Yaak
17010206	4058.05000000000	"CN,MT"	North_Fork_Flathead
17010213	6051.76000000000	"ID,MT"	Lower_Clark_Fork
17010101	9537.20000000000	"CN,ID,MT"	Middle_Kootenai
17050102	8749.29000000000	"ID,NV"	Bruneau
17050104	5551.62000000000	"NV,ID"	Upper_Owyhee
17050105	4856.41000000000	"ID,NV"	South_Fork_Owyhee
17050106	2395.72000000000	"ID,NV"	East_Little_Owyhee
17050109	3442.97000000000	OR	Crooked-Rattlesnake
17050110	5116.40000000000	OR	Lower_Owyhee
17050116	6289.16000000000	OR	Upper_Malheur
17050118	1517.63000000000	OR	Bully
17050119	1967.57000000000	OR	Willow
07130008	2311.06000000000	IL	Lower_Sangamon
07130009	4836.25000000000	IL	Salt
07130010	3494.57000000000	IL	La_Moine
07130011	5886.59000000000	IL	Lower_Illinois
07130012	2524.16000000000	IL	Macoupin
07140106	6178.41000000000	IL	Big_Muddy
07140108	946.29000000000	IL	Cache
07140201	4062.58000000000	IL	Upper_Kaskaskia
07140202	4449.79000000000	IL	Middle_Kaskaskia
07140203	2373.71000000000	IL	Shoal
07140204	4160.63000000000	IL	Lower_Kaskaskia
07080101	2568.46000000000	"IA,IL"	Copperas-Duck
07080104	6257.27000000000	"IL,IA"	Flint-Henderson
05120113	3396.57000000000	"IL,IN"	Lower_Wabash
07120002	5534.29000000000	"IL,IN"	Iroquois
07120003	1698.03000000000	IL	Chicago
05140203	2706.78000000000	"IL,KY"	Lower_Ohio-Bay
07110004	5146.64000000000	"IL,MO"	The_Sny
07110009	1732.48000000000	IL	Peruque-Piasa
07140101	4262.63000000000	IL	Cahokia-Joachim
07140105	4472.85000000000	"IL,MO"	Upper_Mississippi-Cape_Girardeau
07110001	4470.91000000000	"IA,MO,IL"	Bear-Wyaconda
04040002	948.61000000000	"WI,IL"	Pike-Root
07090003	4869.46000000000	"WI,IL"	Pecatonica
07090004	1969.78000000000	"IL,WI"	Sugar
07120004	3769.63000000000	IL	Des_Plaines
07120006	3999.20000000000	"IL,WI"	Upper_Fox
04040001	1657.80000000000	"IN,IL"	Little_Calumet-Galien
04100005	1003.29000000000	IN	Upper_Maumee
05080003	3816.91000000000	IN	Whitewater
05120102	1450.68000000000	IN	Salamonie
05120104	2112.84000000000	IN	Eel
05120105	1732.74000000000	IN	Middle_Wabash-Deer
05120106	5049.37000000000	IN	Tippecanoe
05120107	2084.36000000000	IN	Wildcat
05120110	2101.19000000000	IN	Sugar
05120201	7047.62000000000	IN	Upper_White
05120202	4333.76000000000	IN	Lower_White
05120203	3128.53000000000	IN	Eel
05120204	3018.57000000000	IN	Driftwood
05120205	1548.92000000000	IN	Flatrock-Haw
05120206	2102.68000000000	IN	Upper_East_Fork_White
05120207	2953.65000000000	IN	Muscatatuck
05120208	5254.07000000000	IN	Lower_East_Fork_White
05120209	2231.69000000000	IN	Patoka
05120108	5891.40000000000	"IL,IN"	Middle_Wabash-Little_Vermilion
05120111	5252.85000000000	"IL,IN"	Middle_Wabash-Busseron
07120001	7844.57000000000	"IL,IN"	Kankakee
05140101	3374.05000000000	"IN,KY"	Silver-Little_Kentucky
04050001	12206.59000000000	"IN,MI"	St._Joseph
04100003	2832.26000000000	"IN,MI"	St._Joseph
05090203	3653.02000000000	"IN,OH"	Middle_Ohio-Laughery
05120103	2114.91000000000	IN	Mississinewa
10250017	5123.48000000000	KS	Lower_Republican
10260001	2728.10000000000	"KS,CO"	Smoky_Hill_Headwaters
10260003	3827.39000000000	KS	Upper_Smoky_Hill
10260005	1679.55000000000	KS	Hackberry
10260006	4086.77000000000	KS	Middle_Smoky_Hill
10260007	2230.15000000000	KS	Big
10260008	5172.54000000000	KS	Lower_Smoky_Hill
10260009	4972.97000000000	KS	Upper_Saline
10260010	3522.38000000000	KS	Lower_Saline
10260011	3632.43000000000	KS	Upper_North_Fork_Solomon
10260012	3477.38000000000	KS	Lower_North_Fork_Solomon
10260013	2995.02000000000	KS	Upper_South_Fork_Solomon
10260014	2752.58000000000	KS	Lower_South_Fork_Solomon
10260015	4909.91000000000	KS	Solomon
10270101	1389.86000000000	KS	Upper_Kansas
10270102	5649.28000000000	KS	Middle_Kansas
10270103	2996.44000000000	KS	Delaware
10270104	4287.64000000000	KS	"Lower_Kansas,_Kansas"
10290101	5636.81000000000	KS	Upper_Marais_Des_Cygnes
11030001	5958.37000000000	"KS,CO"	Middle_Arkansas-Lake_McKinney
11030003	2638.43000000000	KS	Arkansas-Dodge_City
11030004	4850.03000000000	KS	Coon-Pickerel
11030005	4628.13000000000	KS	Pawnee
11030006	2351.48000000000	KS	Buckner
11030007	2402.28000000000	KS	Upper_Walnut_Creek
11030008	2094.18000000000	KS	Lower_Walnut_Creek
11030009	3224.28000000000	KS	Rattlesnake
11030010	1653.51000000000	KS	Gar-Peace
11030011	2478.07000000000	KS	Cow
11030012	3682.79000000000	KS	Little_Arkansas
11030013	2349.82000000000	KS	Middle_Arkansas-Slate
11030014	2752.94000000000	KS	North_Fork_Ninnescah
11030015	2097.94000000000	KS	South_Fork_Ninnescah
11030017	2513.02000000000	KS	Upper_Walnut_River
11030018	2658.46000000000	KS	Lower_Walnut_River
11040007	3741.35000000000	KS	Crooked
11070101	3102.84000000000	KS	Upper_Verdigris
11070102	2227.61000000000	KS	Fall
11070104	1816.39000000000	KS	Elk
11070201	2928.88000000000	KS	Neosho_Headwaters
11070203	2494.42000000000	KS	Lower_Cottonwood
